OrderID,DeliveryPartner,DeliveryDate,DeliveryStatus
2988,UPS,2023-06-06,In Transit
4463,UPS,2023-06-05,Delivered
2151,DHL,2023-06-10,In Transit
7336,USPS,2023-06-04,In Transit
8393,USPS,2023-06-06,Delivered
2227,DHL,2023-06-06,Pending
8177,DHL,2023-06-10,Pending
8463,UPS,2023-06-07,In Transit
6080,UPS,2023-06-05,Pending
7571,UPS,2023-06-05,In Transit
7563,UPS,2023-06-10,Delivered
1560,UPS,2023-06-05,Pending
1346,FedEx,2023-06-10,In Transit
4281,FedEx,2023-06-08,In Transit
1256,USPS,2023-06-09,Delivered
9129,DHL,2023-06-07,Delivered
9102,UPS,2023-06-06,Pending
4824,USPS,2023-06-08,In Transit
5822,FedEx,2023-06-09,Pending
1211,USPS,2023-06-09,In Transit
6007,DHL,2023-06-09,In Transit
8135,FedEx,2023-06-04,Delivered
8437,USPS,2023-06-06,Pending
3768,UPS,2023-06-09,In Transit
1173,UPS,2023-06-08,Delivered
3932,USPS,2023-06-08,In Transit
5127,DHL,2023-06-05,Delivered
1520,UPS,2023-06-07,In Transit
3900,FedEx,2023-06-04,Pending
3898,DHL,2023-06-07,Delivered
6112,USPS,2023-06-07,In Transit
3132,USPS,2023-06-08,Pending
6608,DHL,2023-06-05,Pending
9119,DHL,2023-06-09,In Transit
4330,USPS,2023-06-05,Pending
3817,FedEx,2023-06-10,Pending
2132,USPS,2023-06-10,Pending
6090,DHL,2023-06-06,In Transit
5349,FedEx,2023-06-04,Pending
5455,UPS,2023-06-05,Delivered
5419,FedEx,2023-06-08,In Transit
7827,FedEx,2023-06-10,In Transit
6741,UPS,2023-06-07,Pending
3933,UPS,2023-06-04,Pending
8934,FedEx,2023-06-05,Delivered
4489,DHL,2023-06-09,In Transit
8728,UPS,2023-06-09,Pending
4517,DHL,2023-06-05,Delivered
7310,DHL,2023-06-10,In Transit
8587,UPS,2023-06-05,In Transit
2009,UPS,2023-06-07,Delivered
1606,FedEx,2023-06-10,In Transit
5819,UPS,2023-06-09,In Transit
2741,UPS,2023-06-07,Pending
7829,DHL,2023-06-10,Delivered
1610,UPS,2023-06-08,Delivered
7229,FedEx,2023-06-08,Pending
7615,FedEx,2023-06-08,In Transit
4407,DHL,2023-06-08,In Transit
7306,UPS,2023-06-05,Pending
2729,FedEx,2023-06-06,Delivered
3928,UPS,2023-06-10,In Transit
4982,USPS,2023-06-09,In Transit
7663,FedEx,2023-06-06,Delivered
3908,DHL,2023-06-08,Pending
8928,FedEx,2023-06-05,Delivered
1146,FedEx,2023-06-06,In Transit
4137,FedEx,2023-06-08,In Transit
6979,FedEx,2023-06-07,In Transit
4755,FedEx,2023-06-04,Delivered
2167,FedEx,2023-06-10,Delivered
3773,FedEx,2023-06-09,Delivered
1629,UPS,2023-06-04,Delivered
9878,USPS,2023-06-09,Delivered
5357,UPS,2023-06-05,Pending
7413,USPS,2023-06-10,Pending
9051,DHL,2023-06-08,In Transit
5857,UPS,2023-06-09,In Transit
6264,USPS,2023-06-07,In Transit
1210,FedEx,2023-06-06,Delivered
7766,DHL,2023-06-10,In Transit
4925,FedEx,2023-06-10,Pending
9157,UPS,2023-06-08,In Transit
5062,FedEx,2023-06-07,Delivered
7285,FedEx,2023-06-05,In Transit
7014,USPS,2023-06-07,Pending
3234,USPS,2023-06-04,In Transit
3761,DHL,2023-06-09,Pending
9144,FedEx,2023-06-09,Pending
2913,UPS,2023-06-04,Delivered
9704,UPS,2023-06-06,Delivered
8129,USPS,2023-06-04,In Transit
1588,DHL,2023-06-06,In Transit
8118,UPS,2023-06-05,In Transit
8116,UPS,2023-06-06,Pending
7653,UPS,2023-06-05,Delivered
6867,DHL,2023-06-08,Pending
8703,UPS,2023-06-04,Pending
7117,USPS,2023-06-04,In Transit
6649,DHL,2023-06-10,Delivered
3167,DHL,2023-06-07,Delivered
7182,FedEx,2023-06-05,Pending
2904,UPS,2023-06-09,Pending
3927,USPS,2023-06-09,In Transit
8910,UPS,2023-06-04,In Transit
6591,DHL,2023-06-04,Delivered
8599,USPS,2023-06-10,Delivered
7478,FedEx,2023-06-05,Delivered
7768,DHL,2023-06-09,In Transit
6128,FedEx,2023-06-05,Pending
8220,USPS,2023-06-05,Pending
6035,FedEx,2023-06-10,Pending
7041,USPS,2023-06-06,In Transit
7742,FedEx,2023-06-07,In Transit
3924,DHL,2023-06-09,Pending
5272,DHL,2023-06-06,In Transit
7218,USPS,2023-06-10,Pending
4112,DHL,2023-06-06,Pending
2375,USPS,2023-06-10,Pending
2494,USPS,2023-06-09,Delivered
4970,FedEx,2023-06-07,Pending
1213,USPS,2023-06-09,In Transit
3217,UPS,2023-06-04,Delivered
8301,UPS,2023-06-08,Delivered
6930,UPS,2023-06-10,Delivered
5957,DHL,2023-06-07,Pending
6560,FedEx,2023-06-04,In Transit
3819,UPS,2023-06-06,Pending
1471,FedEx,2023-06-08,In Transit
9488,USPS,2023-06-04,In Transit
2294,DHL,2023-06-10,Delivered
8391,USPS,2023-06-05,Delivered
9118,FedEx,2023-06-08,In Transit
3863,DHL,2023-06-06,Pending
2110,DHL,2023-06-08,Pending
7846,FedEx,2023-06-04,Delivered
4173,USPS,2023-06-08,In Transit
7286,USPS,2023-06-06,In Transit
7765,UPS,2023-06-10,Delivered
4828,USPS,2023-06-04,Delivered
1571,UPS,2023-06-08,Delivered
6422,USPS,2023-06-07,Pending
9026,FedEx,2023-06-07,Pending
2936,UPS,2023-06-07,Pending
9259,USPS,2023-06-09,In Transit
2861,DHL,2023-06-08,In Transit
2445,USPS,2023-06-10,In Transit
3515,UPS,2023-06-05,In Transit
7399,UPS,2023-06-10,Delivered
7740,USPS,2023-06-05,Delivered
4160,USPS,2023-06-04,In Transit
8629,USPS,2023-06-04,Pending
1880,FedEx,2023-06-08,Delivered
4857,DHL,2023-06-05,In Transit
7675,USPS,2023-06-05,Delivered
5937,DHL,2023-06-05,In Transit
7648,USPS,2023-06-09,Delivered
4480,FedEx,2023-06-06,Pending
7296,USPS,2023-06-10,Delivered
1821,DHL,2023-06-10,Delivered
2769,FedEx,2023-06-04,In Transit
6687,UPS,2023-06-07,In Transit
5289,DHL,2023-06-07,Delivered
9474,UPS,2023-06-04,Delivered
8471,DHL,2023-06-08,Pending
8537,USPS,2023-06-10,Delivered
9158,FedEx,2023-06-05,Delivered
8868,USPS,2023-06-09,Pending
5830,FedEx,2023-06-07,In Transit
6272,USPS,2023-06-06,Pending
4681,DHL,2023-06-05,Pending
5407,USPS,2023-06-08,Pending
8420,DHL,2023-06-10,In Transit
4917,DHL,2023-06-10,Delivered
5461,FedEx,2023-06-04,Pending
6607,USPS,2023-06-10,Pending
3440,FedEx,2023-06-07,In Transit
6500,DHL,2023-06-04,Pending
5457,USPS,2023-06-07,Delivered
5855,USPS,2023-06-08,Delivered
6436,DHL,2023-06-09,Pending
7401,DHL,2023-06-08,In Transit
4576,FedEx,2023-06-06,Pending
3128,DHL,2023-06-05,Pending
3307,DHL,2023-06-04,Delivered
6177,DHL,2023-06-04,Delivered
9677,DHL,2023-06-09,Delivered
4118,USPS,2023-06-06,Pending
4140,DHL,2023-06-06,Delivered
5100,USPS,2023-06-06,Pending
5714,FedEx,2023-06-04,Pending
9473,FedEx,2023-06-04,Delivered
3982,FedEx,2023-06-04,In Transit
8534,FedEx,2023-06-05,Pending
9550,DHL,2023-06-09,Pending
3937,DHL,2023-06-10,Delivered
2178,FedEx,2023-06-09,Delivered
8908,USPS,2023-06-07,Delivered
5532,FedEx,2023-06-07,Delivered
1441,USPS,2023-06-06,Delivered
6682,FedEx,2023-06-09,Delivered
9217,FedEx,2023-06-07,In Transit
1577,FedEx,2023-06-04,Pending
5310,DHL,2023-06-09,Pending
2917,FedEx,2023-06-09,In Transit
1658,FedEx,2023-06-07,In Transit
5033,FedEx,2023-06-06,Delivered
7562,USPS,2023-06-05,Delivered
2393,FedEx,2023-06-09,Delivered
7609,DHL,2023-06-09,Delivered
7128,FedEx,2023-06-06,Pending
8077,USPS,2023-06-07,Delivered
9761,DHL,2023-06-06,In Transit
6015,FedEx,2023-06-07,Delivered
4226,UPS,2023-06-09,In Transit
9000,UPS,2023-06-05,In Transit
3268,FedEx,2023-06-04,Pending
1624,DHL,2023-06-07,Pending
2135,USPS,2023-06-07,In Transit
3052,USPS,2023-06-09,Pending
8066,DHL,2023-06-08,Delivered
5555,DHL,2023-06-04,Pending
7388,UPS,2023-06-06,In Transit
9232,USPS,2023-06-04,In Transit
3846,FedEx,2023-06-10,In Transit
2063,USPS,2023-06-04,Pending
2970,USPS,2023-06-09,Delivered
5756,USPS,2023-06-07,Delivered
6438,USPS,2023-06-08,Pending
6663,USPS,2023-06-10,Pending
2680,DHL,2023-06-04,Pending
7769,UPS,2023-06-05,Delivered
7549,USPS,2023-06-09,Pending
6854,USPS,2023-06-07,In Transit
7319,FedEx,2023-06-07,Delivered
8698,FedEx,2023-06-04,In Transit
7482,UPS,2023-06-09,Delivered
4626,USPS,2023-06-05,In Transit
7365,UPS,2023-06-09,Delivered
8536,DHL,2023-06-07,Pending
6275,UPS,2023-06-06,Pending
6971,USPS,2023-06-06,Pending
8465,UPS,2023-06-10,In Transit
8052,FedEx,2023-06-04,Delivered
6666,UPS,2023-06-10,Pending
3263,FedEx,2023-06-07,Pending
5350,FedEx,2023-06-05,Pending
4970,FedEx,2023-06-05,In Transit
4097,USPS,2023-06-10,Pending
3765,FedEx,2023-06-04,Delivered
4689,FedEx,2023-06-08,Delivered
9080,FedEx,2023-06-04,In Transit
7889,DHL,2023-06-08,Delivered
1178,FedEx,2023-06-08,Pending
9057,USPS,2023-06-06,Pending
4392,FedEx,2023-06-10,Pending
9502,USPS,2023-06-06,Delivered
1569,UPS,2023-06-04,Pending
4240,DHL,2023-06-06,In Transit
7300,USPS,2023-06-07,In Transit
4053,FedEx,2023-06-04,Pending
6311,DHL,2023-06-04,Pending
9497,FedEx,2023-06-09,Delivered
6422,USPS,2023-06-08,Pending
6003,USPS,2023-06-04,Delivered
1578,DHL,2023-06-05,Delivered
3265,UPS,2023-06-05,Delivered
7480,FedEx,2023-06-08,Pending
8000,DHL,2023-06-05,Pending
5313,DHL,2023-06-10,In Transit
8412,DHL,2023-06-05,In Transit
5953,UPS,2023-06-06,Pending
8011,USPS,2023-06-08,Pending
6596,FedEx,2023-06-09,Delivered
3569,DHL,2023-06-04,Pending
2485,FedEx,2023-06-04,In Transit
6218,USPS,2023-06-09,Pending
1749,DHL,2023-06-04,Delivered
4018,UPS,2023-06-07,In Transit
7029,USPS,2023-06-08,In Transit
9178,UPS,2023-06-05,Delivered
8620,USPS,2023-06-04,In Transit
5772,FedEx,2023-06-08,Pending
3734,FedEx,2023-06-08,Delivered
4230,DHL,2023-06-07,Delivered
4881,DHL,2023-06-07,In Transit
1134,FedEx,2023-06-08,In Transit
4769,UPS,2023-06-05,In Transit
6431,DHL,2023-06-04,Delivered
6245,USPS,2023-06-07,In Transit
4793,USPS,2023-06-04,In Transit
6525,USPS,2023-06-05,In Transit
3473,UPS,2023-06-10,In Transit
7678,DHL,2023-06-08,Pending
5814,DHL,2023-06-07,In Transit
8072,DHL,2023-06-04,Pending
9054,USPS,2023-06-04,Delivered
7052,DHL,2023-06-08,Pending
4140,UPS,2023-06-05,Pending
4579,FedEx,2023-06-07,Delivered
9024,DHL,2023-06-08,Delivered
9221,DHL,2023-06-10,Pending
8292,UPS,2023-06-04,In Transit
6192,DHL,2023-06-05,Pending
5716,FedEx,2023-06-04,Delivered
3690,UPS,2023-06-08,Delivered
7058,USPS,2023-06-08,Delivered
7747,USPS,2023-06-09,Pending
9935,UPS,2023-06-08,Pending
8661,USPS,2023-06-10,In Transit
7482,DHL,2023-06-04,In Transit
7658,FedEx,2023-06-10,Pending
4120,DHL,2023-06-10,Pending
1036,FedEx,2023-06-08,In Transit
9323,UPS,2023-06-09,Delivered
8090,UPS,2023-06-09,In Transit
3693,UPS,2023-06-05,In Transit
5525,DHL,2023-06-08,Pending
2971,FedEx,2023-06-08,In Transit
9867,DHL,2023-06-08,Delivered
2959,UPS,2023-06-09,Pending
8860,UPS,2023-06-09,Delivered
7036,UPS,2023-06-06,In Transit
9830,USPS,2023-06-08,In Transit
9541,UPS,2023-06-08,In Transit
6861,DHL,2023-06-06,Delivered
4656,DHL,2023-06-08,In Transit
1652,DHL,2023-06-05,Delivered
2856,FedEx,2023-06-05,In Transit
1743,FedEx,2023-06-04,Pending
6661,UPS,2023-06-09,Pending
2449,USPS,2023-06-10,In Transit
8667,DHL,2023-06-05,Pending
6321,DHL,2023-06-05,In Transit
7758,UPS,2023-06-10,Pending
8260,FedEx,2023-06-06,Delivered
3690,DHL,2023-06-04,Delivered
7697,FedEx,2023-06-08,In Transit
3403,FedEx,2023-06-05,Delivered
8675,UPS,2023-06-10,In Transit
7569,FedEx,2023-06-08,Delivered
5942,UPS,2023-06-05,Pending
6488,USPS,2023-06-09,Delivered
8788,FedEx,2023-06-06,In Transit
1007,FedEx,2023-06-07,Delivered
7082,UPS,2023-06-06,Pending
9748,USPS,2023-06-06,Pending
5426,USPS,2023-06-04,Pending
2874,USPS,2023-06-05,In Transit
4118,DHL,2023-06-04,Delivered
9776,DHL,2023-06-07,Pending
6615,USPS,2023-06-04,Pending
8192,DHL,2023-06-08,Delivered
4091,UPS,2023-06-09,Pending
2351,UPS,2023-06-08,Delivered
9444,UPS,2023-06-06,Pending
8615,DHL,2023-06-09,Pending
1326,USPS,2023-06-04,Delivered
2705,DHL,2023-06-07,Pending
4634,DHL,2023-06-06,Pending
1265,USPS,2023-06-08,Delivered
8392,USPS,2023-06-08,Pending
4875,USPS,2023-06-05,Pending
4589,DHL,2023-06-04,Delivered
7709,FedEx,2023-06-05,Pending
3091,FedEx,2023-06-09,Delivered
9167,UPS,2023-06-05,In Transit
7207,FedEx,2023-06-08,In Transit
1055,DHL,2023-06-07,Delivered
8572,USPS,2023-06-05,In Transit
2675,FedEx,2023-06-08,Pending
7649,FedEx,2023-06-09,Pending
4948,USPS,2023-06-09,Pending
1828,USPS,2023-06-10,In Transit
2265,FedEx,2023-06-05,Pending
6594,USPS,2023-06-04,Delivered
3661,FedEx,2023-06-05,In Transit
9137,USPS,2023-06-10,In Transit
4445,DHL,2023-06-06,In Transit
8396,UPS,2023-06-08,In Transit
1845,UPS,2023-06-06,In Transit
7020,DHL,2023-06-07,In Transit
9629,UPS,2023-06-07,In Transit
8051,UPS,2023-06-06,Delivered
2388,FedEx,2023-06-09,In Transit
1726,DHL,2023-06-08,In Transit
8950,UPS,2023-06-07,Delivered
8136,DHL,2023-06-08,In Transit
7881,UPS,2023-06-08,In Transit
6062,UPS,2023-06-09,In Transit
3161,USPS,2023-06-07,Pending
3180,USPS,2023-06-06,In Transit
3823,USPS,2023-06-07,Pending
7571,FedEx,2023-06-07,Delivered
4125,FedEx,2023-06-08,In Transit
2615,USPS,2023-06-08,In Transit
7457,USPS,2023-06-07,Pending
7486,USPS,2023-06-07,In Transit
7558,UPS,2023-06-04,Delivered
4764,UPS,2023-06-09,Delivered
4951,USPS,2023-06-08,In Transit
8892,UPS,2023-06-07,Delivered
5489,DHL,2023-06-07,In Transit
7506,DHL,2023-06-06,Pending
9890,USPS,2023-06-08,Pending
2187,DHL,2023-06-05,Delivered
1901,USPS,2023-06-04,Delivered
6594,DHL,2023-06-06,Pending
2728,FedEx,2023-06-06,In Transit
2472,USPS,2023-06-05,In Transit
4081,UPS,2023-06-05,Delivered
9539,FedEx,2023-06-08,Delivered
8749,FedEx,2023-06-05,Delivered
5596,FedEx,2023-06-10,In Transit
3942,USPS,2023-06-06,Delivered
7475,USPS,2023-06-06,Delivered
4253,DHL,2023-06-05,Pending
7636,FedEx,2023-06-04,In Transit
4677,DHL,2023-06-05,In Transit
5498,FedEx,2023-06-04,Delivered
4836,FedEx,2023-06-04,In Transit
1208,UPS,2023-06-07,Delivered
8672,FedEx,2023-06-08,Delivered
5200,USPS,2023-06-09,Delivered
7177,DHL,2023-06-06,In Transit
5423,USPS,2023-06-09,Delivered
8589,DHL,2023-06-09,Delivered
8991,FedEx,2023-06-08,Pending
9477,DHL,2023-06-04,In Transit
5882,UPS,2023-06-05,Pending
4078,UPS,2023-06-06,Delivered
1179,USPS,2023-06-09,Delivered
8280,USPS,2023-06-04,Pending
3646,DHL,2023-06-08,In Transit
9397,UPS,2023-06-09,Pending
5281,FedEx,2023-06-08,Pending
2060,FedEx,2023-06-08,In Transit
4300,FedEx,2023-06-08,In Transit
8783,UPS,2023-06-07,Delivered
6376,UPS,2023-06-10,Pending
5114,UPS,2023-06-04,In Transit
7473,USPS,2023-06-10,Pending
4237,FedEx,2023-06-08,In Transit
5215,UPS,2023-06-05,Pending
9204,DHL,2023-06-07,In Transit
9796,FedEx,2023-06-06,Delivered
7324,DHL,2023-06-09,Delivered
5720,USPS,2023-06-04,Delivered
8647,UPS,2023-06-06,Delivered
3667,DHL,2023-06-06,Pending
5243,USPS,2023-06-04,Delivered
1493,UPS,2023-06-06,Pending
1981,USPS,2023-06-04,Delivered
6949,DHL,2023-06-07,In Transit
1213,FedEx,2023-06-09,Pending
1331,DHL,2023-06-08,In Transit
8378,UPS,2023-06-09,In Transit
8877,USPS,2023-06-06,In Transit
2980,FedEx,2023-06-06,Delivered
7539,UPS,2023-06-10,In Transit
8959,FedEx,2023-06-06,Delivered
1032,DHL,2023-06-04,Pending
4103,DHL,2023-06-08,Pending
2271,DHL,2023-06-06,Pending
3696,USPS,2023-06-06,Pending
6612,UPS,2023-06-09,Pending
6875,USPS,2023-06-05,Delivered
5127,FedEx,2023-06-07,In Transit
6381,UPS,2023-06-08,Pending
8639,USPS,2023-06-10,Delivered
7801,USPS,2023-06-08,Pending
3574,USPS,2023-06-07,Delivered
3518,DHL,2023-06-09,In Transit
4982,DHL,2023-06-08,In Transit
7699,USPS,2023-06-08,In Transit
4436,USPS,2023-06-07,In Transit
5723,FedEx,2023-06-08,Pending
5445,USPS,2023-06-04,Pending
5806,FedEx,2023-06-07,Delivered
6686,USPS,2023-06-07,In Transit
3387,USPS,2023-06-07,Pending
3722,USPS,2023-06-08,In Transit
3544,USPS,2023-06-10,Delivered
3384,DHL,2023-06-05,In Transit
9872,FedEx,2023-06-06,Pending
4929,UPS,2023-06-04,Pending
2567,USPS,2023-06-10,Delivered
4720,USPS,2023-06-06,Delivered
8073,UPS,2023-06-07,Pending
4974,USPS,2023-06-09,In Transit
6425,USPS,2023-06-07,Pending
3016,DHL,2023-06-10,Pending
4913,UPS,2023-06-06,In Transit
9922,UPS,2023-06-10,In Transit
4803,UPS,2023-06-08,Pending
2565,UPS,2023-06-08,In Transit
5019,FedEx,2023-06-08,In Transit
3636,FedEx,2023-06-05,In Transit
3572,UPS,2023-06-07,Pending
2676,FedEx,2023-06-07,Delivered
1613,FedEx,2023-06-04,Pending
3621,FedEx,2023-06-09,Delivered
9736,UPS,2023-06-08,Delivered
5653,FedEx,2023-06-05,Delivered
4764,UPS,2023-06-10,In Transit
5632,UPS,2023-06-08,In Transit
1790,UPS,2023-06-08,Delivered
1797,USPS,2023-06-05,In Transit
8050,UPS,2023-06-06,In Transit
8819,UPS,2023-06-06,In Transit
7964,USPS,2023-06-09,In Transit
3195,FedEx,2023-06-10,Delivered
4005,USPS,2023-06-09,Delivered
5882,UPS,2023-06-08,Delivered
6356,DHL,2023-06-07,Pending
5111,USPS,2023-06-05,Pending
2366,USPS,2023-06-05,In Transit
9611,USPS,2023-06-08,Pending
9093,UPS,2023-06-06,Delivered
3834,FedEx,2023-06-07,Pending
4079,UPS,2023-06-05,Pending
4152,USPS,2023-06-07,In Transit
3622,USPS,2023-06-08,In Transit
3254,UPS,2023-06-10,In Transit
1473,DHL,2023-06-04,Delivered
3660,FedEx,2023-06-10,In Transit
9988,UPS,2023-06-10,Pending
4783,DHL,2023-06-05,In Transit
8058,FedEx,2023-06-08,Pending
4802,USPS,2023-06-05,Pending
2555,FedEx,2023-06-09,Pending
7956,UPS,2023-06-04,Delivered
4622,FedEx,2023-06-10,In Transit
8409,UPS,2023-06-05,Pending
9557,UPS,2023-06-10,In Transit
9674,DHL,2023-06-06,Delivered
2984,USPS,2023-06-06,Delivered
8313,FedEx,2023-06-04,Delivered
8658,USPS,2023-06-07,Delivered
2782,UPS,2023-06-09,Pending
9930,FedEx,2023-06-05,Delivered
6690,USPS,2023-06-06,Pending
1873,USPS,2023-06-07,Delivered
5346,DHL,2023-06-09,Delivered
9893,FedEx,2023-06-08,Pending
3411,DHL,2023-06-04,Pending
3805,USPS,2023-06-07,Pending
4209,DHL,2023-06-09,In Transit
3632,FedEx,2023-06-08,Pending
7567,DHL,2023-06-10,Pending
1040,UPS,2023-06-07,Delivered
1384,DHL,2023-06-06,In Transit
7192,UPS,2023-06-04,Pending
2696,USPS,2023-06-07,Pending
8655,UPS,2023-06-09,Delivered
9960,DHL,2023-06-10,Pending
9628,FedEx,2023-06-06,Delivered
9191,USPS,2023-06-09,Delivered
2257,DHL,2023-06-10,Pending
9241,FedEx,2023-06-07,Pending
6532,UPS,2023-06-07,In Transit
1603,USPS,2023-06-05,Delivered
7770,USPS,2023-06-07,Delivered
7228,USPS,2023-06-09,Pending
8815,DHL,2023-06-04,Delivered
4013,DHL,2023-06-07,In Transit
5933,DHL,2023-06-04,In Transit
2862,DHL,2023-06-05,In Transit
9032,UPS,2023-06-07,In Transit
1786,USPS,2023-06-07,In Transit
3272,USPS,2023-06-05,Delivered
1676,FedEx,2023-06-06,In Transit
8171,DHL,2023-06-09,Delivered
7213,DHL,2023-06-08,In Transit
5229,FedEx,2023-06-06,Pending
2263,UPS,2023-06-08,Delivered
9479,FedEx,2023-06-04,Delivered
9240,FedEx,2023-06-07,Delivered
9589,FedEx,2023-06-10,Delivered
2863,FedEx,2023-06-04,Pending
7335,DHL,2023-06-07,Pending
1056,FedEx,2023-06-06,Delivered
7774,DHL,2023-06-04,Pending
1467,USPS,2023-06-10,Delivered
2922,FedEx,2023-06-06,Pending
9018,FedEx,2023-06-07,Delivered
3794,UPS,2023-06-06,In Transit
8930,DHL,2023-06-07,In Transit
6635,FedEx,2023-06-08,In Transit
8958,FedEx,2023-06-10,Delivered
9466,FedEx,2023-06-05,In Transit
6949,FedEx,2023-06-09,Delivered
4666,UPS,2023-06-05,Delivered
6485,DHL,2023-06-04,Delivered
4145,FedEx,2023-06-08,Delivered
4430,DHL,2023-06-07,Delivered
5156,USPS,2023-06-05,In Transit
6619,USPS,2023-06-10,In Transit
8143,DHL,2023-06-05,Delivered
5058,UPS,2023-06-09,Pending
5770,USPS,2023-06-09,Delivered
7176,UPS,2023-06-04,In Transit
1763,FedEx,2023-06-09,Delivered
3487,FedEx,2023-06-08,Delivered
5405,USPS,2023-06-08,Pending
3031,FedEx,2023-06-08,In Transit
6700,USPS,2023-06-05,Pending
4686,FedEx,2023-06-10,Delivered
4987,FedEx,2023-06-05,Pending
3199,UPS,2023-06-06,Delivered
3178,USPS,2023-06-10,Delivered
4201,UPS,2023-06-08,Pending
7573,FedEx,2023-06-10,Delivered
5484,DHL,2023-06-06,Pending
6356,USPS,2023-06-04,Pending
9768,FedEx,2023-06-09,Delivered
3721,UPS,2023-06-07,Delivered
1236,USPS,2023-06-05,Delivered
2614,FedEx,2023-06-06,In Transit
3169,USPS,2023-06-04,In Transit
3025,UPS,2023-06-08,In Transit
7076,FedEx,2023-06-10,In Transit
7704,FedEx,2023-06-06,Pending
3915,USPS,2023-06-05,Pending
7768,DHL,2023-06-06,Pending
2247,USPS,2023-06-10,In Transit
9762,USPS,2023-06-07,In Transit
5211,USPS,2023-06-05,Delivered
7722,FedEx,2023-06-07,Pending
2652,UPS,2023-06-10,Pending
1357,FedEx,2023-06-04,In Transit
7726,USPS,2023-06-10,Delivered
7805,DHL,2023-06-06,Pending
7244,DHL,2023-06-05,Delivered
3173,USPS,2023-06-10,Pending
5052,UPS,2023-06-05,In Transit
4195,FedEx,2023-06-10,In Transit
8935,UPS,2023-06-08,Pending
1550,DHL,2023-06-08,Delivered
8151,UPS,2023-06-10,In Transit
5789,DHL,2023-06-09,Pending
6268,DHL,2023-06-10,In Transit
3165,UPS,2023-06-06,Delivered
8962,DHL,2023-06-05,In Transit
5392,DHL,2023-06-05,Pending
7494,FedEx,2023-06-07,Delivered
2448,FedEx,2023-06-05,In Transit
1473,FedEx,2023-06-07,Delivered
6231,USPS,2023-06-05,In Transit
9946,FedEx,2023-06-05,Pending
2470,UPS,2023-06-07,Delivered
7817,FedEx,2023-06-08,Pending
7265,DHL,2023-06-08,Delivered
5788,USPS,2023-06-10,Pending
9942,UPS,2023-06-04,Pending
6781,USPS,2023-06-05,Pending
5499,DHL,2023-06-10,In Transit
4056,UPS,2023-06-06,In Transit
5493,USPS,2023-06-04,In Transit
2355,FedEx,2023-06-09,Delivered
2682,USPS,2023-06-05,Delivered
3817,FedEx,2023-06-06,In Transit
6523,UPS,2023-06-07,In Transit
8488,FedEx,2023-06-08,In Transit
9794,USPS,2023-06-05,Pending
4508,DHL,2023-06-10,In Transit
3623,UPS,2023-06-10,Delivered
8183,FedEx,2023-06-07,Delivered
8556,FedEx,2023-06-05,Pending
4822,UPS,2023-06-07,Delivered
5661,FedEx,2023-06-04,Delivered
1816,FedEx,2023-06-06,Delivered
5632,UPS,2023-06-05,Delivered
6272,USPS,2023-06-04,Delivered
7510,UPS,2023-06-05,In Transit
5831,DHL,2023-06-09,Delivered
5812,UPS,2023-06-07,Delivered
7181,UPS,2023-06-07,In Transit
1706,USPS,2023-06-04,In Transit
7097,USPS,2023-06-04,Pending
6279,DHL,2023-06-04,In Transit
2099,USPS,2023-06-06,Delivered
7883,DHL,2023-06-08,In Transit
8345,DHL,2023-06-09,Pending
9360,UPS,2023-06-09,Delivered
6600,USPS,2023-06-08,Pending
9275,DHL,2023-06-05,Delivered
6404,FedEx,2023-06-10,Delivered
5155,USPS,2023-06-08,Delivered
9935,DHL,2023-06-08,In Transit
6815,UPS,2023-06-07,Pending
1083,DHL,2023-06-05,In Transit
8635,UPS,2023-06-07,In Transit
1784,UPS,2023-06-06,In Transit
1121,FedEx,2023-06-05,Delivered
4062,DHL,2023-06-06,Delivered
7642,USPS,2023-06-10,In Transit
5640,USPS,2023-06-09,Pending
5907,USPS,2023-06-10,In Transit
7880,UPS,2023-06-08,Delivered
4411,USPS,2023-06-05,In Transit
8095,FedEx,2023-06-05,Pending
7447,USPS,2023-06-05,Delivered
5003,USPS,2023-06-08,Delivered
7918,UPS,2023-06-09,In Transit
8889,USPS,2023-06-10,In Transit
9300,FedEx,2023-06-04,Pending
4851,DHL,2023-06-04,Pending
2186,FedEx,2023-06-04,Pending
5980,UPS,2023-06-05,Pending
2283,FedEx,2023-06-10,In Transit
6342,DHL,2023-06-09,In Transit
2749,DHL,2023-06-10,Delivered
5423,FedEx,2023-06-09,In Transit
7533,FedEx,2023-06-10,In Transit
9927,DHL,2023-06-07,Delivered
8266,UPS,2023-06-07,In Transit
4523,UPS,2023-06-04,Delivered
4375,DHL,2023-06-08,Delivered
6465,DHL,2023-06-07,In Transit
2442,UPS,2023-06-08,Delivered
3406,DHL,2023-06-10,In Transit
5172,DHL,2023-06-05,In Transit
7489,DHL,2023-06-10,In Transit
9767,FedEx,2023-06-09,Delivered
2270,USPS,2023-06-10,In Transit
3196,FedEx,2023-06-10,In Transit
7057,USPS,2023-06-04,Pending
8508,FedEx,2023-06-09,Pending
1459,DHL,2023-06-04,In Transit
1347,FedEx,2023-06-06,Pending
5514,DHL,2023-06-05,In Transit
9286,USPS,2023-06-05,Pending
5894,DHL,2023-06-10,In Transit
2106,USPS,2023-06-04,Delivered
9554,UPS,2023-06-05,In Transit
9312,FedEx,2023-06-08,Pending
